Date,Close/Last,RSI,
09/09/2016,760.14,41.747658,
09/08/2016,784.06,68.245945,
09/07/2016,784.48,68.937412,
09/06/2016,788.87,76.20029,
09/02/2016,772.44,63.108657,
09/01/2016,770.62,60.968145,
08/31/2016,769.16,59.261586,
08/30/2016,767.58,57.44961,
08/29/2016,771.29,63.409859,
08/26/2016,769,61.172034,
08/25/2016,759.22,49.239462,
08/24/2016,757.25,46.244566,
08/23/2016,762.45,53.78298,
08/22/2016,759.48,49.556061,
08/19/2016,757.31,46.328208,
08/18/2016,764.46,57.178036,
08/17/2016,764.63,57.466024,
08/16/2016,764.04,56.786174,
08/15/2016,768.49,63.697296,
08/12/2016,772.56,70.788963,
08/11/2016,771.24,69.807793,
08/10/2016,768.56,67.833535,
08/09/2016,768.31,67.655972,
08/08/2016,766.56,66.490627,
08/05/2016,765.98,66.126585,
08/04/2016,760.77,62.865062,
08/03/2016,754.64,58.648938,
08/02/2016,760.58,65.094215,
08/01/2016,767.74,73.905224,
07/29/2016,758.81,69.230136,
07/28/2016,752.61,65.351255,
07/27/2016,736.67,51.082584,
07/26/2016,735.59,49.822549,
07/25/2016,739.61,54.527789,
07/22/2016,744.86,61.336246,
07/21/2016,744.43,60.977074,
07/20/2016,745.72,62.545849,
07/19/2016,739.95,58.21867,
07/18/2016,736.07,55.077688,
07/15/2016,735.44,54.578695,
07/14/2016,741.2,60.069145,
07/13/2016,742.63,61.450373,
07/12/2016,748.21,66.848543,
07/11/2016,753.78,72.576239,
07/08/2016,745.81,69.175003,
07/07/2016,736.57,64.593005,
07/06/2016,737.61,65.58049,
07/05/2016,728.1,60.626715,
07/01/2016,725.68,59.284671,
06/30/2016,715.62,53.333608,
06/29/2016,715.6,53.321401,
06/28/2016,707.95,48.701842,
06/27/2016,691.36,36.421153,
06/24/2016,698.96,40.409717,
06/23/2016,722.08,57.714404,
06/22/2016,710.6,47.707095,
06/21/2016,715.82,52.822955,
06/20/2016,714.01,51.18953,
06/17/2016,706.39,43.819427,
06/16/2016,717.51,54.659075,
06/15/2016,714.26,51.503489,
06/14/2016,719.3,57.044558,
06/13/2016,715.24,53.41058,
06/10/2016,717.91,56.225904,
06/09/2016,727.65,67.992543,
06/08/2016,726.64,67.354958,
06/07/2016,723.74,65.58332,
06/06/2016,726.73,69.061141,
06/03/2016,725.54,68.462089,
06/02/2016,728.24,71.280409,
06/01/2016,719.44,67.336113,
05/31/2016,722.79,70.66099,
05/27/2016,712.24,65.886794,
05/26/2016,714.91,68.422841,
05/25/2016,708.35,65.485195,
05/24/2016,704.2,63.554766,
05/23/2016,696.75,59.934233,
05/20/2016,702.8,64.626516,
05/19/2016,698.52,62.770744,
05/18/2016,697.45,62.326041,
05/17/2016,695.27,61.482395,
05/16/2016,710.66,71.681196,
05/13/2016,709.92,71.47644,
05/12/2016,717.93,76.892589,
05/11/2016,713.23,75.929374,
05/10/2016,703.07,73.805014,
05/09/2016,679.75,67.964524,
05/06/2016,673.95,66.2817,
05/05/2016,659.09,61.634617,
05/04/2016,670.9,68.375019,
05/03/2016,671.32,68.615192,
05/02/2016,683.85,75.760355,
04/29/2016,659.59,70.386834,
04/28/2016,602,43.741679,
04/27/2016,606.57,46.74558,
04/26/2016,616.88,54.319706,
04/25/2016,626.2,62.567559,
04/22/2016,620.5,59.153768,
04/21/2016,631,69.690884,
04/20/2016,632.99,71.874729,
04/19/2016,627.9,69.688148,
04/18/2016,635.35,77.639329,
04/15/2016,625.89,74.286501,
04/14/2016,620.75,72.251926,
04/13/2016,614.82,69.768156,
04/12/2016,603.17,64.08378,
04/11/2016,595.93,59.862722,
04/08/2016,594.6,59.067377,
04/07/2016,591.43,57.250222,
04/06/2016,602.08,66.126495,
04/05/2016,586.14,57.184467,
04/04/2016,593.19,63.898956,
04/01/2016,598.5,69.424784,
03/31/2016,593.64,67.07974,
03/30/2016,598.69,72.2629,
03/29/2016,593.86,70.286595,
03/28/2016,579.87,63.508691,
03/24/2016,582.95,66.515032,
03/23/2016,569.63,58.95206,
03/22/2016,560.48,52.289948,
03/21/2016,553.98,46.766073,
03/18/2016,552.08,45.093678,
03/17/2016,559.44,50.640084,
03/16/2016,574.27,65.178032,
03/15/2016,577.02,68.457979,
03/14/2016,573.37,66.440625,
